Date/Time (UTC),Solar Irradiance (PSP),Ambient Temperature,Collector Inlet,Collector Outlet,Tank Inlet,Tank Outlet,Loop Pressure,Wind Direction,Flow Meter,Wind Speed,Circulation Pump
2/23/22 11:41,-1.991454,1.810325,4.113164,3.345551,4.688874,61.972014,52.086635,4.01503,0,483818,FALSE
2/23/22 11:42,-1.885947,1.810325,3.921261,3.345551,4.401019,61.828087,52.562717,4.01503,0,483819,FALSE
2/23/22 11:43,-1.912323,1.954252,3.921261,3.00972,4.401019,61.828087,52.068324,4.016556,0,483821,FALSE
2/23/22 11:44,-2.044208,1.810325,3.921261,3.345551,4.401019,61.828087,52.434541,4.016556,0,483821,FALSE
2/23/22 11:45,-2.070585,1.810325,3.921261,3.345551,4.544947,61.828087,52.422334,4.015793,0,483821,FALSE
2/23/22 11:46,-2.176092,1.810325,3.777334,3.153648,4.544947,61.828087,52.275847,3.99443,0,483825,FALSE
2/23/22 11:47,-2.176092,1.666397,3.921261,3.153648,4.113164,61.684159,52.556613,3.99443,0,483827,FALSE
2/23/22 11:48,-2.176092,1.666397,3.921261,3.00972,4.401019,61.828087,52.532199,3.99443,0,483829,FALSE
2/23/22 11:49,-2.176092,1.666397,3.921261,3.00972,4.257092,61.684159,52.507784,3.993668,0,483833,FALSE
2/23/22 11:50,-2.096962,1.666397,3.921261,3.00972,4.257092,61.972014,52.782447,3.99443,0,483834,FALSE
2/23/22 11:51,-2.123338,1.810325,3.777334,3.153648,4.113164,61.684159,52.342987,3.993668,0,483834,FALSE
2/23/22 11:52,-2.149715,1.810325,3.777334,3.00972,4.113164,61.540232,52.532199,3.995956,0,483834,FALSE
2/23/22 11:53,-2.149715,1.666397,3.777334,3.153648,4.257092,61.828087,52.312469,3.992905,0,483834,FALSE
2/23/22 11:54,-2.044208,1.810325,3.633406,3.153648,4.257092,61.684159,52.123257,3.993668,0,483834,FALSE
2/23/22 11:55,-2.123338,1.474494,3.489479,3.153648,4.257092,61.828087,52.233122,4.380484,0,483841,FALSE
2/23/22 11:56,-2.096962,1.474494,3.489479,3.00972,4.257092,61.540232,52.544406,4.717708,0,483863,FALSE
2/23/22 11:57,-2.070585,1.474494,3.345551,3.00972,4.257092,61.684159,52.678685,4.775692,0,483878,FALSE
2/23/22 11:58,-2.149715,1.474494,3.489479,2.865793,4.113164,61.396304,52.605442,4.777981,0,483878,FALSE
2/23/22 11:59,-2.255223,1.474494,3.489479,3.00972,4.113164,61.540232,52.678685,4.775692,0,483878,FALSE
2/23/22 12:00,-2.307977,1.330566,3.489479,3.00972,4.113164,61.684159,52.562717,4.779507,0,483878,FALSE
2/23/22 12:01,-2.413484,1.042711,3.153648,2.865793,3.921261,61.540232,52.214811,4.777218,0,483881,FALSE
2/23/22 12:02,-2.466238,1.186639,3.153648,2.721865,4.113164,61.396304,52.068324,4.775692,0,483888,FALSE
2/23/22 12:03,-2.545368,1.330566,3.153648,2.865793,3.921261,61.396304,52.48337,4.777218,0,483890,FALSE
2/23/22 12:04,-2.545368,1.186639,3.153648,2.721865,3.777334,61.540232,52.446748,4.777218,0,483890,FALSE
2/23/22 12:05,-2.545368,1.186639,3.345551,2.721865,3.921261,61.396304,52.587131,4.775692,0,483890,FALSE
2/23/22 12:06,-2.571745,1.186639,3.00972,2.721865,3.921261,61.396304,52.782447,4.775692,0,483890,FALSE
2/23/22 12:07,-2.624499,1.330566,3.153648,2.865793,3.777334,61.396304,52.147671,4.775692,0,483890,FALSE
2/23/22 12:08,-2.598122,1.186639,3.153648,2.721865,3.777334,61.252377,52.513888,4.776455,0,483890,FALSE
2/23/22 12:09,-2.492615,1.042711,3.00972,2.577938,3.777334,61.396304,52.660374,4.775692,0,483890,FALSE
2/23/22 12:10,-2.413484,1.042711,3.00972,2.721865,3.777334,61.252377,52.050014,4.777981,0,483890,FALSE
2/23/22 12:11,-2.255223,1.042711,3.00972,2.577938,3.777334,61.396304,52.159879,4.777218,0,483890,FALSE
2/23/22 12:12,-2.307977,1.042711,3.00972,2.721865,3.633406,61.252377,52.233122,4.777981,0,483890,FALSE
2/23/22 12:13,-2.202469,1.042711,3.00972,2.721865,3.633406,61.252377,52.050014,4.777218,0,483890,FALSE
2/23/22 12:14,-1.991454,1.186639,2.865793,2.721865,3.777334,61.396304,52.550509,4.777981,0,483890,FALSE
2/23/22 12:15,-1.991454,0.898784,3.00972,2.721865,3.633406,61.108449,52.184293,4.777981,0,483890,FALSE
2/23/22 12:16,-1.991454,1.186639,2.865793,2.577938,3.777334,61.252377,52.037806,4.777218,0,483890,FALSE
2/23/22 12:17,-1.965077,1.186639,2.865793,2.43401,3.489479,61.108449,52.733618,4.777981,0,483890,FALSE
2/23/22 12:18,-1.991454,1.042711,2.865793,2.43401,3.345551,61.108449,52.239225,4.777981,0,483890,FALSE
2/23/22 12:19,-1.9387,0.898784,2.721865,2.242107,3.489479,61.108449,52.611546,4.777218,0,483890,FALSE
2/23/22 12:20,-1.806816,1.186639,2.865793,2.242107,3.489479,61.108449,52.526095,4.777981,0,483890,FALSE
2/23/22 12:21,-1.912323,0.898784,2.242107,7.135642,3.345551,59.909053,52.245329,4.777218,0.555,483890,FALSE
2/23/22 12:22,-1.885947,0.898784,2.242107,5.600415,3.633406,60.676667,52.385712,4.774929,0.233333,483890,FALSE
2/23/22 12:23,-1.85957,0.898784,2.43401,5.31256,3.633406,60.820594,52.629856,4.776455,0,483890,FALSE
2/23/22 12:24,-1.727685,1.186639,2.577938,4.688874,3.489479,60.964522,52.733618,4.777218,0,483890,FALSE
2/23/22 12:25,-1.622178,0.898784,2.43401,4.688874,3.489479,60.964522,52.208707,4.777218,0,483890,FALSE
2/23/22 12:26,-1.701308,1.042711,2.43401,4.401019,3.489479,60.820594,52.513888,4.777981,0,483890,FALSE
2/23/22 12:27,-1.701308,1.330566,2.577938,4.113164,3.345551,60.964522,52.465059,4.775692,0,483890,FALSE
2/23/22 12:28,-1.754062,1.186639,2.721865,4.113164,3.345551,61.108449,52.623753,4.777981,0,483890,FALSE
2/23/22 12:29,-1.727685,1.042711,2.577938,3.921261,3.489479,60.820594,52.062221,4.777218,0,483890,FALSE
2/23/22 12:30,-1.806816,1.186639,2.577938,3.777334,3.153648,60.820594,52.294158,4.777218,0,483890,FALSE
2/23/22 12:31,-1.754062,1.186639,2.721865,3.921261,3.153648,60.676667,51.982874,4.777218,0,483890,FALSE
2/23/22 12:32,-1.754062,0.898784,2.577938,3.489479,3.153648,61.108449,52.367401,4.777218,0,483890,FALSE
2/23/22 12:33,-1.727685,0.898784,2.577938,3.489479,3.345551,60.820594,52.074428,4.777981,0,483890,FALSE
2/23/22 12:34,-1.701308,0.898784,2.577938,3.489479,3.153648,60.820594,52.56882,4.777981,0,483890,FALSE
2/23/22 12:35,-1.648555,1.186639,2.721865,3.489479,3.153648,60.820594,52.104946,4.777218,0,483890,FALSE
2/23/22 12:36,-1.701308,1.042711,2.721865,3.489479,3.153648,60.820594,52.446748,4.777218,0,483890,FALSE
2/23/22 12:37,-1.701308,1.042711,2.721865,3.921261,3.153648,60.820594,57.860649,4.577325,0,483890,TRUE
2/23/22 12:38,-1.595801,0.706881,48.107,7.135642,5.456488,50.74567,58.715154,4.579614,11.878333,483890,TRUE
2/23/22 12:39,-1.490293,0.898784,48.394855,33.810202,6.703859,47.963072,58.214658,4.578851,26.668333,483890,TRUE
2/23/22 12:40,-1.43754,0.706881,47.051531,44.844643,21.624342,46.763676,58.440492,4.580377,27.961667,483890,TRUE
2/23/22 12:41,-1.43754,1.186639,46.187966,44.988571,26.757756,47.53129,59.008128,4.779507,25.766667,483890,FALSE
2/23/22 12:42,-1.384786,1.330566,44.412861,41.006577,25.55836,50.16996,58.898263,4.779507,0,483890,FALSE
2/23/22 12:43,-1.305655,1.186639,42.92561,37.888148,24.790747,51.081501,58.409974,4.777981,0,483890,FALSE
2/23/22 12:44,-1.200148,1.042711,41.582287,35.297453,24.646819,51.513283,58.916573,4.777218,0,483890,FALSE
2/23/22 12:45,-1.200148,1.186639,40.095036,33.37842,24.358964,51.657211,58.312316,4.777981,0,483890,FALSE
2/23/22 12:46,-1.200148,0.898784,38.943616,31.699266,24.215037,51.945066,58.342834,4.777981,0,483890,FALSE
2/23/22 12:47,-1.252902,0.898784,37.74422,30.212015,24.358964,52.088993,58.31842,4.777981,0,483890,FALSE
2/23/22 12:48,-1.384786,0.898784,40.718722,40.718722,26.13407,51.081501,58.409974,4.777218,2.933333,483890,FALSE
2/23/22 12:49,-1.43754,1.042711,46.907604,39.807181,32.179024,47.339386,59.044749,4.777981,14.173333,483890,FALSE
2/23/22 12:50,-1.463917,0.898784,48.107,39.663254,35.009598,46.907604,58.971506,4.578851,12.593333,483890,TRUE
2/23/22 12:51,-1.51667,0.898784,46.907604,45.564281,36.976607,45.900111,59.191236,4.58114,28.191667,483890,TRUE
2/23/22 12:52,-1.43754,1.042711,45.756184,46.187966,40.862649,45.564281,59.105785,4.579614,28.39,483890,TRUE
2/23/22 12:53,-1.51667,0.898784,45.276426,45.132498,43.213465,45.132498,58.940988,4.579614,28.353333,483890,TRUE
2/23/22 12:54,-1.622178,0.562953,45.132498,44.556788,43.069537,44.988571,58.77619,4.58114,28.288333,483890,TRUE
2/23/22 12:55,-1.595801,0.898784,44.988571,44.412861,42.637755,44.700716,59.258376,4.580377,28.268333,483890,TRUE
2/23/22 12:56,-1.648555,0.706881,44.700716,43.981078,42.493828,44.700716,59.087474,4.579614,28.233333,483890,TRUE
2/23/22 12:57,-1.595801,1.042711,44.412861,43.645247,42.493828,44.556788,58.794501,4.779507,28.088333,483890,FALSE
2/23/22 12:58,-1.701308,0.898784,43.213465,42.493828,41.150504,47.195459,59.386551,4.779507,4.575,483890,FALSE
2/23/22 12:59,-1.569424,1.186639,42.157997,40.862649,39.519326,48.250927,59.203443,4.777981,0,483890,FALSE
2/23/22 13:00,-1.51667,1.042711,41.006577,39.087544,38.607785,49.162468,59.227857,4.775692,0,483890,FALSE
2/23/22 13:01,-1.543047,1.042711,39.951109,37.74422,37.552317,49.306395,59.069164,4.777981,0,483890,FALSE
2/23/22 13:02,-1.411163,1.186639,38.943616,36.208994,37.120535,49.450323,58.99592,4.777218,0,483890,FALSE
2/23/22 13:03,-1.384786,1.186639,37.74422,34.721743,36.208994,49.450323,58.629704,4.775692,0,483890,FALSE
2/23/22 13:04,-1.332032,1.330566,36.688752,33.666275,35.921139,49.450323,58.648015,4.776455,0,483890,FALSE
2/23/22 13:05,-1.252902,1.186639,35.921139,32.610807,35.489357,49.59425,59.197339,4.776455,0,483890,FALSE
2/23/22 13:06,-1.252902,1.042711,34.865671,31.555339,34.865671,49.306395,58.940988,4.777218,0,483890,FALSE
2/23/22 13:07,-1.252902,1.186639,33.810202,30.49987,34.433888,49.306395,59.06306,4.777981,0,483890,FALSE
2/23/22 13:08,-1.121017,1.186639,36.544825,37.264462,35.153526,46.044039,58.928781,4.579614,0,483890,TRUE
2/23/22 13:09,-1.121017,0.562953,43.357392,35.777211,34.433888,43.069537,59.087474,4.580377,19.948333,483890,TRUE
2/23/22 13:10,-1.147394,0.898784,42.637755,40.382891,34.721743,42.637755,59.154614,4.578851,27.941667,483890,TRUE
2/23/22 13:11,-1.121017,0.898784,42.3499,41.726214,37.40839,42.3499,58.739569,4.580377,28.056667,483890,TRUE
2/23/22 13:12,-1.200148,1.042711,42.014069,41.582287,39.375399,42.014069,59.197339,4.579614,28.051667,483890,TRUE
2/23/22 13:13,-1.147394,0.898784,41.726214,41.438359,39.519326,42.781683,58.684636,4.779507,20.245,483890,FALSE
2/23/22 13:14,-1.147394,1.042711,40.862649,40.238964,38.607785,44.844643,59.124096,4.777981,9.028333,483890,FALSE
2/23/22 13:15,-1.226525,0.898784,39.807181,39.087544,37.40839,46.475821,58.855537,4.779507,0,483890,FALSE
2/23/22 13:16,-1.332032,0.898784,38.799689,37.120535,36.688752,47.195459,59.307204,4.778744,0,483890,FALSE
2/23/22 13:17,-1.51667,0.898784,37.888148,35.921139,35.921139,47.195459,59.136303,4.777981,0,483890,FALSE
2/23/22 13:18,-1.595801,0.898784,36.83268,34.577816,35.297453,47.53129,59.056956,4.777218,0,483890,FALSE
2/23/22 13:19,-1.648555,0.898784,42.157997,37.74422,35.921139,41.870142,58.922677,4.580377,9.825,483890,TRUE
2/23/22 13:20,-1.622178,0.706881,41.726214,39.519326,36.352921,41.438359,59.221754,4.578088,27.3,483890,TRUE
2/23/22 13:21,-1.648555,0.898784,41.294432,40.718722,36.976607,41.006577,59.246168,4.578088,28.03,483890,TRUE
2/23/22 13:22,-1.595801,0.898784,41.150504,40.574794,38.799689,41.006577,59.081371,4.578851,28.03,483890,TRUE
2/23/22 13:23,-1.754062,0.898784,40.574794,40.238964,38.607785,42.781683,59.172925,4.776455,21.446667,483890,FALSE
2/23/22 13:24,-1.648555,1.042711,41.438359,39.663254,38.463858,41.150504,58.892159,4.781033,8.036667,483890,FALSE
2/23/22 13:25,-1.754062,0.706881,41.582287,39.375399,38.176003,41.582287,58.989817,4.580377,20.59,483891,TRUE
2/23/22 13:26,-1.384786,1.186639,40.718722,38.799689,37.888148,42.781683,58.849434,4.777218,7.626667,483891,FALSE
2/23/22 13:27,-1.252902,1.042711,40.862649,38.943616,37.40839,41.006577,58.959299,4.578088,0,483891,TRUE
2/23/22 13:28,-1.358409,1.042711,41.294432,39.663254,37.40839,40.382891,59.313308,4.577325,26.181667,483891,TRUE
2/23/22 13:29,-1.226525,1.042711,40.382891,39.807181,37.40839,41.006577,59.044749,4.777981,23.693333,483891,FALSE
2/23/22 13:30,-1.121017,1.186639,39.375399,38.463858,36.544825,43.357392,59.331619,4.777218,0,483891,FALSE
2/23/22 13:31,-0.962756,1.042711,38.31993,37.264462,35.921139,44.556788,59.325515,4.777981,0,483891,FALSE
2/23/22 13:32,-0.962756,1.042711,37.552317,35.633284,35.153526,44.556788,58.928781,4.774929,0,483891,FALSE
2/23/22 13:33,-1.041887,1.042711,35.009598,36.976607,35.489357,48.970564,59.197339,4.775692,0,483891,FALSE
2/23/22 13:34,-1.121017,0.898784,39.375399,37.40839,35.009598,40.238964,59.1302,4.578088,6.408333,483891,TRUE
2/23/22 13:35,-1.200148,0.898784,40.095036,37.74422,35.921139,39.807181,59.056956,4.579614,27.871667,483891,TRUE
2/23/22 13:36,-1.147394,0.898784,39.663254,38.032075,35.777211,40.095036,59.374344,4.777218,23.231667,483891,FALSE
2/23/22 13:37,-1.173771,0.898784,38.607785,38.31993,35.633284,40.095036,59.06306,4.576562,0,483891,TRUE
2/23/22 13:38,-0.962756,0.706881,40.095036,38.31993,36.208994,39.375399,59.264479,4.578088,24.518333,483891,TRUE
2/23/22 13:39,-1.068263,0.706881,39.375399,39.231471,36.976607,39.375399,58.678533,4.577325,27.908333,483891,TRUE
2/23/22 13:40,-1.200148,0.562953,39.231471,38.799689,37.74422,39.375399,59.252272,4.579614,27.991667,483891,TRUE
2/23/22 13:41,-1.358409,0.898784,39.519326,38.799689,37.888148,39.375399,59.276686,4.578088,27.918333,483891,TRUE
2/23/22 13:42,-1.358409,0.562953,39.231471,38.607785,37.888148,39.375399,58.678533,4.579614,27.926667,483891,TRUE
2/23/22 13:43,-1.384786,0.706881,39.087544,38.31993,37.552317,39.231471,58.763983,4.578088,27.91,483891,TRUE
2/23/22 13:44,-1.305655,0.706881,38.943616,38.31993,37.74422,39.231471,58.745672,4.579614,27.911667,483891,TRUE
2/23/22 13:45,-1.305655,0.562953,38.943616,38.176003,37.74422,39.087544,58.971506,4.579614,27.888333,483891,TRUE
2/23/22 13:46,-1.411163,0.706881,38.943616,38.31993,37.552317,38.943616,59.270583,4.578088,27.916667,483891,TRUE
2/23/22 13:47,-1.490293,0.898784,38.463858,38.032075,37.264462,39.375399,59.233961,4.578088,25.801667,483891,TRUE
2/23/22 13:48,-1.411163,0.706881,38.943616,37.74422,36.976607,38.799689,59.020335,4.577325,18.778333,483891,TRUE
2/23/22 13:49,-1.305655,0.898784,38.607785,38.463858,37.264462,38.943616,58.831123,4.580377,27.923333,483891,TRUE
2/23/22 13:50,-1.041887,0.706881,38.463858,38.032075,37.40839,38.607785,59.044749,4.578851,27.953333,483891,TRUE
2/23/22 13:51,-0.910002,0.706881,38.31993,37.888148,37.264462,38.607785,59.417069,4.578088,27.905,483891,TRUE
2/23/22 13:52,-0.830872,1.042711,38.31993,37.888148,37.264462,38.31993,58.825019,4.577325,27.903333,483891,TRUE
2/23/22 13:53,-0.830872,0.562953,38.176003,37.74422,36.976607,38.31993,58.702947,4.578088,27.863333,483891,TRUE
2/23/22 13:54,-0.830872,0.562953,38.176003,37.552317,36.976607,38.463858,58.97761,4.578088,27.861667,483891,TRUE
2/23/22 13:55,-0.962756,0.898784,38.032075,37.40839,36.976607,38.463858,59.148511,4.577325,27.846667,483891,TRUE
2/23/22 13:56,-1.147394,0.562953,38.176003,37.552317,36.83268,38.31993,59.398759,4.578088,27.888333,483891,TRUE
2/23/22 13:57,-1.200148,0.706881,38.032075,37.40839,36.83268,38.176003,58.959299,4.579614,27.875,483891,TRUE
2/23/22 13:58,-1.173771,0.706881,38.032075,37.552317,36.83268,38.176003,58.660222,4.578851,27.846667,483891,TRUE
2/23/22 13:59,-1.252902,0.706881,37.888148,37.264462,36.688752,38.176003,59.227857,4.577325,27.866667,483891,TRUE
2/23/22 14:00,-1.569424,0.706881,37.74422,37.120535,36.544825,37.888148,58.739569,4.578088,27.856667,483892,TRUE
2/23/22 14:01,-1.332032,0.706881,37.552317,37.120535,36.352921,37.888148,58.684636,4.578088,27.881667,483892,TRUE
2/23/22 14:02,-1.43754,1.186639,37.552317,37.120535,36.352921,37.74422,59.43538,4.760433,27.873333,483896,FALSE
2/23/22 14:03,-1.384786,1.186639,36.83268,36.065066,35.777211,38.463858,59.148511,5.10605,12.548333,483903,FALSE
2/23/22 14:04,-1.43754,1.186639,35.489357,34.721743,35.153526,39.951109,59.136303,3.467994,0,483919,FALSE
2/23/22 14:05,-1.622178,1.330566,34.577816,33.666275,34.433888,40.382891,59.410966,2.973602,0,483933,FALSE
2/23/22 14:06,-2.044208,1.330566,33.37842,32.035097,33.666275,40.382891,58.873848,3.115511,0,483938,FALSE
2/23/22 14:07,-1.332032,1.474494,32.179024,30.787725,33.37842,40.718722,59.166821,3.144503,0,483939,FALSE
2/23/22 14:08,-1.305655,1.186639,31.123556,29.300475,32.754734,40.862649,59.044749,3.400092,0,483939,FALSE
2/23/22 14:09,-1.51667,1.474494,30.212015,28.101079,32.322952,40.862649,58.648015,3.27039,0,483943,FALSE
2/23/22 14:10,-1.51667,1.474494,29.01262,27.189538,32.035097,40.862649,58.562564,3.223087,0,483951,FALSE
2/23/22 14:11,-1.9387,1.474494,28.101079,26.13407,31.699266,40.862649,59.154614,2.852293,0,483971,FALSE
2/23/22 14:12,-1.833193,1.330566,27.333466,25.270505,31.555339,40.574794,59.197339,2.859922,0,483982,FALSE
2/23/22 14:13,-1.991454,1.474494,26.757756,24.502892,31.123556,40.574794,58.458803,2.907225,0,483987,FALSE
2/23/22 14:14,-2.017831,1.330566,25.846215,23.591351,30.787725,40.574794,58.556461,2.808042,0,483996,FALSE
2/23/22 14:15,-2.149715,1.330566,25.270505,22.823738,30.787725,40.382891,58.971506,2.972076,0,484010,FALSE
2/23/22 14:16,-2.123338,1.330566,24.502892,22.248028,30.49987,40.574794,58.861641,2.898833,0,484020,FALSE
2/23/22 14:17,-1.85957,1.330566,23.303496,21.192559,30.068088,40.095036,58.275695,2.89044,0,484023,FALSE
2/23/22 14:18,-1.701308,1.186639,22.823738,20.424946,29.92416,40.382891,58.483217,2.981994,0,484024,FALSE
2/23/22 14:19,-1.833193,1.330566,21.960173,19.705309,30.212015,42.637755,52.086635,4.18822,0,484025,FALSE
2/23/22 14:20,-1.727685,1.042711,21.192559,18.937696,30.068088,45.276426,51.818076,4.903868,0,484031,FALSE
2/23/22 14:21,-1.674932,1.330566,20.760777,18.31401,29.300475,45.900111,51.873009,3.925002,0,484033,FALSE
2/23/22 14:22,-1.674932,1.330566,19.849236,17.690324,28.724765,46.475821,51.793662,4.006638,0,484035,FALSE
2/23/22 14:23,-1.780439,1.330566,19.561381,17.114614,28.245006,46.619749,52.172086,4.005112,0,484036,FALSE
2/23/22 14:24,-1.727685,1.042711,18.937696,16.490928,27.669296,46.475821,52.220915,4.289693,0,484038,FALSE
2/23/22 14:25,-1.833193,1.042711,18.31401,16.155097,27.813224,46.475821,52.172086,4.28893,0,484040,FALSE
2/23/22 14:26,-1.965077,1.186639,17.690324,15.387484,27.525369,46.331894,52.080532,4.898528,0,484041,FALSE
2/23/22 14:27,-1.806816,1.330566,17.258541,14.811774,27.669296,46.044039,51.982874,5.02594,0,484042,FALSE
2/23/22 14:28,-1.833193,1.330566,16.778783,14.332016,27.669296,46.044039,51.665486,5.388342,0,484044,FALSE
2/23/22 14:29,-1.754062,1.042711,16.347001,13.900233,28.101079,45.756184,51.842491,5.383764,0,484045,FALSE
2/23/22 14:30,-1.727685,1.186639,15.723315,13.420475,28.245006,45.564281,51.555621,4.841306,0,484046,FALSE
2/23/22 14:31,-1.622178,1.330566,15.387484,13.13262,28.532861,45.276426,51.354202,4.404898,0,484054,FALSE
2/23/22 14:32,-1.43754,1.042711,14.955702,12.652862,28.101079,44.988571,50.066341,4.417868,0,484056,FALSE
2/23/22 14:33,-1.569424,1.330566,14.667847,12.365007,27.525369,44.844643,48.998209,4.217212,0,484059,FALSE
2/23/22 14:34,-1.51667,1.186639,14.044161,11.741321,26.277997,44.556788,49.578052,4.218738,0,484060,FALSE
2/23/22 14:35,-1.384786,0.898784,13.70833,11.261563,24.358964,44.412861,49.394944,4.218738,0,484060,FALSE
2/23/22 14:36,-1.252902,1.186639,13.276548,11.117635,21.480414,44.125006,49.767264,4.66125,0,484062,FALSE
2/23/22 14:37,-1.068263,1.042711,12.796789,10.49395,18.601865,43.981078,50.090755,4.526207,0,484065,FALSE
2/23/22 14:38,-1.01551,0.898784,10.062167,18.793768,13.900233,43.213465,50.328796,5.193027,1.358333,484078,FALSE
2/23/22 14:39,-0.646233,1.042711,24.023133,22.1041,9.774312,38.463858,51.854698,5.194553,0.245,484087,FALSE
2/23/22 14:40,-0.540726,0.898784,29.444402,21.624342,15.099629,38.176003,58.135312,5.177768,6.666667,484089,TRUE
2/23/22 14:41,-0.17145,1.042711,34.289961,21.336487,16.347001,37.74422,52.599338,5.402838,14.986667,484092,FALSE
2/23/22 14:42,-0.013188,1.042711,33.234493,20.568874,16.155097,40.718722,58.648015,4.510948,0,484100,TRUE
2/23/22 14:43,0.276957,1.042711,35.777211,23.015641,18.026155,37.40839,58.342834,5.550851,8.938333,484102,FALSE
2/23/22 14:44,0.461595,0.898784,36.544825,32.322952,20.137091,35.297453,58.886055,6.348135,22.488333,484108,TRUE
2/23/22 14:45,0.804495,1.042711,34.865671,35.153526,26.757756,35.009598,58.532046,6.048295,27.853333,484127,FALSE
2/23/22 14:46,1.43754,1.042711,33.810202,33.810202,25.846215,35.777211,58.696844,6.518273,14.881667,484147,FALSE
2/23/22 14:47,1.648555,1.042711,32.610807,31.267484,24.934674,37.74422,52.85569,4.655909,0,484154,FALSE
2/23/22 14:48,2.017831,1.330566,31.267484,29.01262,24.934674,39.519326,52.648167,4.33547,0,484165,FALSE
2/23/22 14:49,2.492615,1.186639,30.068088,27.333466,24.502892,40.574794,52.56882,4.127184,0,484174,FALSE
2/23/22 14:50,2.967398,1.042711,29.01262,25.55836,24.215037,41.726214,52.184293,3.185702,0,484179,FALSE
2/23/22 14:51,3.389428,1.042711,27.813224,24.358964,24.215037,42.637755,52.123257,4.114977,0,484190,FALSE
2/23/22 14:52,3.943343,1.042711,26.469901,22.823738,24.023133,43.645247,52.086635,6.215381,0,484211,FALSE
2/23/22 14:53,4.602765,1.042711,25.702287,21.960173,23.735278,44.844643,52.751929,5.888075,0,484213,TRUE
2/23/22 14:54,4.919287,0.898784,23.303496,30.979629,23.159568,39.663254,52.678685,3.62211,0,484215,FALSE
2/23/22 14:55,5.605086,0.898784,24.023133,29.156547,23.591351,40.862649,51.988977,2.881285,4.121667,484222,FALSE
2/23/22 14:56,6.106246,0.706881,22.823738,26.901683,23.447423,43.069537,52.184293,5.878157,0,484237,FALSE
2/23/22 14:57,6.712915,1.042711,22.1041,25.270505,23.015641,44.268933,52.404023,3.165103,0,484272,FALSE
2/23/22 14:58,7.398713,0.898784,32.754734,29.156547,22.535883,36.208994,58.281798,3.298619,6.038333,484288,TRUE
2/23/22 14:59,8.242773,0.898784,35.009598,29.444402,26.13407,34.865671,58.147519,6.302358,27.471667,484294,TRUE
2/23/22 15:00,8.823065,0.898784,34.098057,33.522348,26.901683,34.865671,58.239073,4.698634,27.693333,484307,TRUE
2/23/22 15:01,9.614371,1.042711,34.098057,33.522348,30.355943,34.577816,58.306213,2.340352,27.808333,484331,TRUE
2/23/22 15:02,10.432054,0.898784,33.37842,33.37842,30.49987,35.921139,58.855537,4.390402,20.158333,484343,FALSE
2/23/22 15:03,11.144229,1.042711,32.610807,32.466879,29.92416,36.544825,58.324523,6.894408,6.983333,484364,FALSE
2/23/22 15:04,11.988289,1.042711,31.267484,30.787725,29.01262,37.552317,58.306213,3.593118,0,484399,FALSE
2/23/22 15:05,13.043364,0.898784,30.068088,29.156547,28.532861,39.087544,52.629856,6.550317,0,484431,FALSE
2/23/22 15:06,13.834671,0.898784,31.267484,32.322952,29.300475,36.065066,58.75788,5.677501,2.485,484446,TRUE
2/23/22 15:07,14.546846,0.898784,34.721743,30.979629,29.58833,34.721743,58.873848,4.922179,25.053333,484463,TRUE
2/23/22 15:08,15.259022,0.706881,33.95413,33.522348,29.58833,34.289961,58.379456,3.364996,27.716667,484474,TRUE
2/23/22 15:09,15.997574,1.042711,33.522348,33.666275,31.123556,34.098057,58.983713,5.823987,27.758333,484504,TRUE
2/23/22 15:10,16.70975,1.042711,33.666275,33.666275,31.843194,34.098057,58.324523,5.806439,27.723333,484522,TRUE
2/23/22 15:11,17.55381,0.706881,33.522348,33.522348,32.035097,34.433888,58.373352,3.874647,27.675,484556,TRUE
2/23/22 15:12,18.318739,1.042711,33.810202,33.37842,32.322952,34.289961,58.562564,5.714885,27.67,484578,TRUE
2/23/22 15:13,19.004538,0.898784,33.37842,33.234493,32.179024,34.577816,58.678533,7.631418,27.516667,484630,FALSE
2/23/22 15:14,21.905994,1.042711,32.466879,32.322952,31.267484,35.153526,58.782294,6.058976,10.163333,484666,FALSE
2/23/22 15:15,38.022265,1.042711,31.267484,30.979629,30.355943,36.208994,58.971506,4.037156,0,484686,FALSE
2/23/22 15:16,55.562886,0.898784,29.92416,29.01262,29.58833,36.83268,58.40387,6.941711,0,484724,FALSE
2/23/22 15:17,61.576814,1.042711,28.388934,27.333466,28.724765,37.264462,58.513735,4.804685,0,484755,FALSE
2/23/22 15:18,64.9003,0.898784,27.189538,25.702287,29.01262,38.607785,52.080532,6.964599,0,484778,FALSE
2/23/22 15:19,67.93364,0.898784,25.846215,24.215037,29.300475,40.718722,51.818076,6.549554,0,484813,FALSE
2/23/22 15:20,70.966981,1.186639,24.934674,22.823738,29.156547,42.157997,51.885216,5.608072,0,484844,FALSE
2/23/22 15:21,73.551915,0.706881,27.669296,31.123556,27.189538,34.289961,58.605289,6.471733,1.946667,484867,TRUE
2/23/22 15:22,76.004964,0.706881,32.898662,28.245006,27.813224,33.042589,58.409974,4.327077,25.001667,484898,TRUE
2/23/22 15:23,78.642651,0.898784,32.322952,31.699266,27.189538,32.754734,58.75788,4.060044,27.535,484922,TRUE
2/23/22 15:24,81.095701,0.706881,32.179024,32.322952,29.156547,32.322952,58.97761,6.56405,27.65,484952,TRUE
